batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_timestamp,review_start_timestamp,review_complete_timestamp,parameter,codeine,hydrocodone,hydromorphone,morphine,oxycodone,oxymorphone
b768825,sleepy,TRUE,Yolanda,2017-01-11 20:01:55,2017-01-12 11:26:23,2017-01-12 11:50:43,calibration_slope,0.006834488532647348,0.007236953867705324,0.007658982411624026,0.007151865253515175,0.0077028118442526335,0.006840238395580948
b499766,doc,TRUE,Alice,2017-01-11 23:44:27,2017-01-12 12:45:00,2017-01-12 13:06:07,calibration_slope,0.009244886378444808,0.008542760987633674,0.007675029634633683,0.008366299221591976,0.00951646344361972,0.007695264355635104
b800797,doc,TRUE,Yolanda,2017-01-12 01:59:27,2017-01-12 11:26:19,2017-01-12 11:50:41,calibration_slope,0.008309102042245648,0.009110767767316022,0.00878438751096809,0.007922384542934164,0.006912687561802767,0.0063796961748481045
b891511,happy,TRUE,Alice,2017-01-11 23:34:44,2017-01-12 10:18:14,2017-01-12 10:54:04,calibration_slope,0.007168820756122125,0.0068731262757886265,0.006748738970726761,0.007125953400775682,0.007272102001849178,0.007029318261674449
b578934,sneezy,TRUE,Alice,2017-01-12 20:23:43,2017-01-13 10:59:20,2017-01-13 11:29:55,calibration_slope,0.007069338190767845,0.006908393855910183,0.00717471359957132,0.0069179023971057225,0.006884813792027915,0.00724476041612002
b230808,sneezy,TRUE,Yolanda,2017-01-12 20:28:16,2017-01-13 11:03:38,2017-01-13 11:47:17,calibration_slope,0.0077048981390954755,0.0071337061675551695,0.007101976962961484,0.006540059743249253,0.006944832451234984,0.007633732371739275
b754092,grumpy,TRUE,Charles,2017-01-13 00:42:32,2017-01-13 12:51:07,2017-01-13 13:27:14,calibration_slope,0.007392047772000672,0.007193769561637659,0.007061517737653622,0.007404070651741134,0.006899207683497025,0.006676842767334627
b891808,bashful,TRUE,Zachary,2017-01-12 21:17:57,2017-01-13 11:09:11,2017-01-13 11:25:00,calibration_slope,0.006832142904301628,0.006069516860021125,0.006507015046832477,0.006608488893290773,0.006967031046962169,0.00715710896201346
b290654,grumpy,TRUE,Charles,2017-01-12 22:43:26,2017-01-13 09:54:04,2017-01-13 10:09:11,calibration_slope,0.006802295024639589,0.007192111664523104,0.006246027489054636,0.006749860032580591,0.007068193469790916,0.007506986755881847
b436316,sneezy,TRUE,Yolanda,2017-01-13 00:43:13,2017-01-13 13:53:52,2017-01-13 14:10:51,calibration_slope,0.0070963535498337425,0.006410541794494214,0.006820858834425372,0.006711090598493817,0.007134239723383408,0.006910343709180755
b113581,sleepy,TRUE,Charles,2017-01-12 20:34:21,2017-01-13 13:05:38,2017-01-13 13:22:54,calibration_slope,0.007160111060500553,0.007229502824016293,0.007710554921384783,0.006797405179744602,0.007680837512049109,0.006977984544536017
b614383,grumpy,TRUE,Brad,2017-01-13 00:35:54,2017-01-13 10:53:08,2017-01-13 11:22:55,calibration_slope,0.007041850901941213,0.006128168328605095,0.0070429888603908315,0.006950894795610372,0.007140720905403885,0.006988329779907042
b337246,bashful,TRUE,Brad,2017-01-12 21:55:14,2017-01-13 13:51:23,2017-01-13 14:29:07,calibration_slope,0.006637036872357921,0.006306008704780659,0.006943953077573679,0.007429849489845051,0.006593426767179296,0.007149307418971523
b728843,bashful,TRUE,Charles,2017-01-12 23:20:41,2017-01-13 12:19:57,2017-01-13 12:39:20,calibration_slope,0.0072324316045004,0.006651293599480738,0.006758705155511347,0.007148855001883409,0.007651215079210856,0.006328985915236778
b160390,grumpy,TRUE,Charles,2017-01-12 21:47:29,2017-01-13 11:46:39,2017-01-13 12:19:25,calibration_slope,0.007216537617572185,0.006974418111962011,0.006898826426805222,0.007647568216380464,0.007204444926011108,0.0069344910033916395
b384799,sneezy,TRUE,Brad,2017-01-13 01:21:39,2017-01-13 10:59:06,2017-01-13 11:33:05,calibration_slope,0.007392379771385925,0.007123069309313538,0.006853966234696529,0.00709382734211099,0.006976267134027576,0.0071248368259377096
b354208,grumpy,TRUE,Yolanda,2017-01-12 21:37:32,2017-01-13 11:28:51,2017-01-13 12:00:06,calibration_slope,0.007308286153935903,0.006620986735887261,0.006658992242788645,0.006644165752472747,0.006727976940421354,0.007565013893772149
b461488,bashful,TRUE,Zachary,2017-01-12 23:37:33,2017-01-13 11:57:48,2017-01-13 12:32:58,calibration_slope,0.0064544943373388,0.00745017999280972,0.00670654699971022,0.006791331952222608,0.0068686553413729225,0.0076717361735165945
b249485,sneezy,TRUE,Xavier,2017-01-12 20:41:08,2017-01-13 10:36:02,2017-01-13 11:05:33,calibration_slope,0.006681355882614876,0.007020364629160047,0.0068045625289635476,0.007061596461149442,0.006645266905280668,0.006903590496355411
b301337,happy,TRUE,Charles,2017-01-13 00:18:00,2017-01-13 09:55:56,2017-01-13 10:20:42,calibration_slope,0.0073326927065478446,0.006982508559100661,0.0062686667790661935,0.006135629630491942,0.006361978309330945,0.007938096488572154
b288198,dopey,TRUE,Zachary,2017-01-12 21:24:35,2017-01-13 13:26:25,2017-01-13 13:57:56,calibration_slope,0.006427857475656049,0.006811452133352553,0.006465936230128315,0.006980377689157551,0.006911165940002102,0.006509002833857858
b679570,doc,TRUE,Alice,2017-01-13 00:42:29,2017-01-13 11:33:09,2017-01-13 11:56:37,calibration_slope,0.008507359494424504,0.007947002180218357,0.007112257256654881,0.008293897207471528,0.007425921596260891,0.006955962718843702
b323374,grumpy,TRUE,Alice,2017-01-12 21:50:45,2017-01-13 09:26:06,2017-01-13 10:04:56,calibration_slope,0.006737631750717298,0.007114579377085572,0.0071406109691903785,0.0065712482091926,0.006966308000519635,0.006415786298060724
b319631,sneezy,TRUE,Zachary,2017-01-12 20:12:54,2017-01-13 13:46:29,2017-01-13 14:16:26,calibration_slope,0.007228201107590118,0.006838570240085321,0.006513655443922122,0.006963176657900149,0.007185473330949181,0.0070414865209162975
b239545,dopey,TRUE,Xavier,2017-01-13 21:29:32,2017-01-14 10:01:02,2017-01-14 10:41:50,calibration_slope,0.0031720947776246703,0.0035869030722764177,0.003646431812442724,0.0037000137389482653,0.0032706863069035842,0.0033636942349925805
b349239,sneezy,TRUE,Zachary,2017-01-14 00:38:43,2017-01-14 11:27:48,2017-01-14 12:06:39,calibration_slope,0.007755452940097295,0.006959473482556998,0.007068495270198155,0.0067614814580313235,0.007298967103997628,0.00725506203277365
b190312,happy,TRUE,Zachary,2017-01-13 20:31:50,2017-01-14 12:48:37,2017-01-14 13:15:30,calibration_slope,0.007671470800177278,0.007871344502957444,0.006918028346406729,0.006838269811170755,0.006980002986790022,0.0072744716668104266
b826001,doc,TRUE,Xavier,2017-01-13 22:22:15,2017-01-14 13:14:15,2017-01-14 13:50:35,calibration_slope,0.007853006249827443,0.008816364398418958,0.007901831679994942,0.008451357044502159,0.008477277255893244,0.008834689142556102
b811152,doc,TRUE,Charles,2017-01-13 23:19:44,2017-01-14 12:58:41,2017-01-14 13:29:30,calibration_slope,0.008664277169322507,0.007358481544464927,0.006767143791240573,0.008410057522529397,0.007477977047908296,0.00763514828011737
b876093,bashful,TRUE,Brad,2017-01-13 22:58:57,2017-01-14 11:53:25,2017-01-14 12:10:22,calibration_slope,0.006929604310865921,0.006764843704912615,0.006901376521072791,0.007264689656490997,0.007131930602317937,0.007527544493820692
b130044,grumpy,TRUE,Alice,2017-01-13 22:47:43,2017-01-14 12:48:15,2017-01-14 13:18:07,calibration_slope,0.007059277668718734,0.007326558811806206,0.006294495025057447,0.006666567764254991,0.007287076195586143,0.0066319865826975685
b345173,sneezy,TRUE,Charles,2017-01-14 01:54:40,2017-01-14 09:28:48,2017-01-14 10:09:40,calibration_slope,0.006509508320957081,0.007508412699073636,0.006780230897859032,0.007171851914665299,0.0068790887475515235,0.006559266885844635
b598992,sneezy,TRUE,Alice,2017-01-13 21:33:26,2017-01-14 10:59:43,2017-01-14 11:27:40,calibration_slope,0.006787447636421144,0.0075122799668671456,0.0069309721899036055,0.006720381662026478,0.006727762391128407,0.007033893849375844
b274709,doc,TRUE,Zachary,2017-01-14 01:13:19,2017-01-14 10:31:27,2017-01-14 11:14:30,calibration_slope,0.0077814936994289865,0.00840293107378978,0.007587796610066768,0.007834029840498323,0.00848638182331667,0.00794646332308095
b399319,bashful,TRUE,Brad,2017-01-14 01:19:48,2017-01-14 12:40:13,2017-01-14 13:18:42,calibration_slope,0.007044361078042967,0.006992970784915572,0.006561556189035383,0.00619215683037941,0.006884657026129122,0.007268459923140489
b151303,dopey,TRUE,Brad,2017-01-13 20:53:55,2017-01-14 11:21:21,2017-01-14 11:49:55,calibration_slope,0.007117417296554926,0.007152224489402587,0.006986193690523494,0.006927984163629878,0.007213458080816848,0.0072014917912603775
b708072,dopey,TRUE,Xavier,2017-01-14 00:56:35,2017-01-14 09:58:00,2017-01-14 10:36:12,calibration_slope,0.007171835114988074,0.00716229318036298,0.006891960210158905,0.006920833588167818,0.00721570845558724,0.0068599848011149924
b248639,happy,TRUE,Brad,2017-01-13 21:44:57,2017-01-14 09:21:14,2017-01-14 09:49:48,calibration_slope,0.006639985290413666,0.0066379963886462594,0.007235001871416309,0.007681822338757281,0.006941663352175958,0.007437603838180129
b449053,doc,TRUE,Charles,2017-01-13 21:34:36,2017-01-14 12:10:37,2017-01-14 12:29:11,calibration_slope,0.007631150435501939,0.00802731348403003,0.007117181161129065,0.008103450565825563,0.008298238663060153,0.007743096429763765
b891046,sleepy,TRUE,Alice,2017-01-13 22:11:12,2017-01-14 12:28:58,2017-01-14 13:06:20,calibration_slope,0.007044538338292859,0.007908633542625257,0.006400549339592416,0.007046504339329364,0.006924379451150411,0.006859229198837586
b693867,happy,TRUE,Yolanda,2017-01-14 01:34:58,2017-01-14 11:22:40,2017-01-14 11:39:59,calibration_slope,0.006738557444342625,0.006696229172861865,0.007107983544337022,0.006479022699737671,0.0074406096270590305,0.007079877915818234
b269919,happy,TRUE,Charles,2017-01-13 23:23:07,2017-01-14 12:27:12,2017-01-14 13:05:17,calibration_slope,0.006850041793540616,0.007681096963992093,0.006532823991848067,0.007013023148097248,0.007046381777373784,0.006922291770442227
b302364,sleepy,TRUE,Alice,2017-01-14 00:43:23,2017-01-14 12:35:44,2017-01-14 13:08:28,calibration_slope,0.006680452312411727,0.006999836455774531,0.007001980014412834,0.007045959558440432,0.006799113745324813,0.007131046740378601
b340938,grumpy,TRUE,Charles,2017-01-13 20:03:50,2017-01-14 13:06:02,2017-01-14 13:41:38,calibration_slope,0.007358866348395695,0.006688031865727223,0.006563980192571137,0.006668269261094948,0.007467176516624824,0.0067944388204926156
b319465,grumpy,TRUE,Alice,2017-01-14 20:19:40,2017-01-15 13:04:03,2017-01-15 13:32:10,calibration_slope,0.006895436388907883,0.006819755290789666,0.007267612439103,0.006566432810228845,0.007721049745570181,0.007405242249371592
b522741,happy,TRUE,Zachary,2017-01-14 22:25:12,2017-01-15 10:11:39,2017-01-15 10:49:16,calibration_slope,0.006745143015835547,0.007270701689716685,0.007356445246738107,0.006380425824207326,0.006977783658229862,0.006561290743183212
b664001,grumpy,TRUE,Xavier,2017-01-14 23:23:55,2017-01-15 10:00:04,2017-01-15 10:22:55,calibration_slope,0.00714262285799253,0.006933156077435999,0.0066388768605338926,0.0069933265285714785,0.0067298091059372735,0.007913930775539339
b219458,happy,TRUE,Alice,2017-01-14 22:30:59,2017-01-15 11:33:20,2017-01-15 12:14:45,calibration_slope,0.006619571928758072,0.007808194933866558,0.0067207496191937334,0.006796760573399319,0.00708129155340547,0.006727455303948228
b690192,doc,TRUE,Brad,2017-01-14 22:28:26,2017-01-15 10:39:48,2017-01-15 11:20:17,calibration_slope,0.007671336723808847,0.008590120275995157,0.0071770937893286596,0.007632013836118512,0.0072868963062999855,0.00917121210613273
b243492,sleepy,TRUE,Brad,2017-01-15 00:33:25,2017-01-15 10:50:33,2017-01-15 11:32:00,calibration_slope,0.006995834977913243,0.0069540692028286985,0.007494028940557481,0.007028250396387548,0.006910600737913275,0.006956224817081794
b226341,happy,TRUE,Zachary,2017-01-14 21:47:46,2017-01-15 11:52:25,2017-01-15 12:30:07,calibration_slope,0.006996361155173981,0.006912217363883949,0.007004475070861132,0.006935427021661456,0.007051778101358023,0.006981269280433257
b799080,dopey,TRUE,Zachary,2017-01-14 21:47:45,2017-01-15 10:32:56,2017-01-15 10:59:12,calibration_slope,0.006587933430143116,0.007004275495890722,0.006888587104255376,0.006247736174516813,0.007109058823697543,0.006835632418154205
b239530,bashful,TRUE,Yolanda,2017-01-14 21:11:26,2017-01-15 11:25:11,2017-01-15 12:00:26,calibration_slope,0.0073958971779834876,0.007312019525057031,0.007173555840342347,0.007059494255060415,0.006679738989714693,0.00803063353481896
b282035,happy,TRUE,Yolanda,2017-01-14 22:25:13,2017-01-15 11:26:29,2017-01-15 12:10:03,calibration_slope,0.007033155036394034,0.0068910678259818696,0.007714670694159622,0.007083601353330968,0.005987617528094579,0.00657940817209014
b474991,sleepy,TRUE,Xavier,2017-01-15 01:10:49,2017-01-15 12:55:47,2017-01-15 13:38:26,calibration_slope,0.006734908238849886,0.007171267948745938,0.00732394432076561,0.006714876357190182,0.0068957356273573545,0.007343087118357162
b625593,happy,TRUE,Yolanda,2017-01-15 00:01:21,2017-01-15 10:19:05,2017-01-15 10:49:05,calibration_slope,0.006979571355677008,0.00750803042917769,0.006907383630651552,0.007360468036843598,0.006757114599721954,0.0067706898982041325
b737015,dopey,TRUE,Xavier,2017-01-15 01:08:43,2017-01-15 13:16:08,2017-01-15 13:46:12,calibration_slope,0.006892207688210415,0.007176215013307735,0.006875030479367082,0.007081555966139,0.006967734059982785,0.007670246016017088
b555029,bashful,TRUE,Alice,2017-01-14 21:49:42,2017-01-15 13:04:54,2017-01-15 13:48:58,calibration_slope,0.007363026226899416,0.006673857267754546,0.007465049577698264,0.00704738039864895,0.00709098501562559,0.00702650065246563
b305249,sleepy,TRUE,Charles,2017-01-15 01:55:29,2017-01-15 10:48:06,2017-01-15 11:10:05,calibration_slope,0.00648882132690977,0.007125683111480544,0.007080684828957629,0.0074577227723389905,0.006928192649794186,0.00693189290333522
b744954,bashful,TRUE,Zachary,2017-01-15 00:12:10,2017-01-15 12:19:51,2017-01-15 12:59:00,calibration_slope,0.0064321923289012975,0.0066798050112662315,0.00677626914215878,0.00689378795160107,0.006832934519114099,0.00765474261322673
b397860,dopey,TRUE,Yolanda,2017-01-15 01:20:17,2017-01-15 09:34:53,2017-01-15 10:13:33,calibration_slope,0.006534143191361962,0.006965089731578547,0.006796975250956218,0.0063899410293639936,0.006764809540591011,0.006946067798657139
b260842,sleepy,TRUE,Zachary,2017-01-14 22:51:32,2017-01-15 09:41:15,2017-01-15 10:02:30,calibration_slope,0.006302614486645322,0.007095243782927274,0.00729918710952237,0.007256084490769864,0.0067312305684402675,0.007177082579605872
b853521,grumpy,TRUE,Zachary,2017-01-14 23:13:43,2017-01-15 12:32:13,2017-01-15 13:16:55,calibration_slope,0.006688394607787381,0.007040496165732801,0.007222291791529685,0.0075717332370659795,0.006879353136805286,0.006772493531501742
b590224,dopey,TRUE,Charles,2017-01-14 22:05:44,2017-01-15 10:30:46,2017-01-15 11:13:03,calibration_slope,0.007001294502663062,0.007283220081840399,0.0071077214733531085,0.006582868319126917,0.006741590911096784,0.007244650981727711
b759768,sleepy,TRUE,Zachary,2017-01-16 00:10:53,2017-01-16 10:49:41,2017-01-16 11:13:59,calibration_slope,0.006852236649383692,0.007437204810174376,0.007019815384338407,0.0068243195048565625,0.007260694777454461,0.007073935713848024
b285326,grumpy,TRUE,Brad,2017-01-15 21:28:53,2017-01-16 13:43:13,2017-01-16 14:24:13,calibration_slope,0.00681571787591544,0.007331407786981962,0.006871297388248216,0.0073464781991077225,0.006969753231872946,0.006785085128942451
b589380,doc,TRUE,Brad,2017-01-16 01:13:11,2017-01-16 09:56:04,2017-01-16 10:27:41,calibration_slope,0.007892208075757428,0.007675369769337162,0.009319291851660862,0.008389226926047183,0.007984413400357888,0.008533973139406296
b792130,dopey,TRUE,Alice,2017-01-15 22:12:11,2017-01-16 11:16:42,2017-01-16 11:35:52,calibration_slope,0.007080272420597793,0.0078129575111258,0.006840278442090813,0.007261206084269994,0.006962054792209419,0.006560614637316228
b354018,sneezy,TRUE,Charles,2017-01-15 20:28:44,2017-01-16 10:14:48,2017-01-16 10:47:01,calibration_slope,0.007659302905302059,0.006886135694758192,0.006604368340010974,0.007187879782241809,0.006938650689401085,0.007774737097544222
b516078,grumpy,TRUE,Brad,2017-01-15 22:52:21,2017-01-16 10:20:39,2017-01-16 10:53:39,calibration_slope,0.00661701673949292,0.007215741418660215,0.006977997555166008,0.006962620318795759,0.008233044000788252,0.007353928312538621
b727304,sleepy,TRUE,Alice,2017-01-15 21:44:18,2017-01-16 11:34:10,2017-01-16 12:07:47,calibration_slope,0.006658370057343307,0.0064311652300209615,0.006816588285136175,0.007100843093253129,0.007032633146691226,0.007710630598959524
b208793,dopey,TRUE,Xavier,2017-01-16 00:25:48,2017-01-16 12:46:44,2017-01-16 13:15:02,calibration_slope,0.007362023653173156,0.006968107154772467,0.006744632286681939,0.007340178542831462,0.0065875321756788405,0.007007475674965488
b168084,bashful,TRUE,Charles,2017-01-15 20:03:09,2017-01-16 12:17:21,2017-01-16 12:38:41,calibration_slope,0.006400948495515759,0.0076165311787285,0.006479738425928241,0.0070324546220498834,0.006610824903843507,0.007055902840660004
b208968,grumpy,TRUE,Alice,2017-01-15 22:23:29,2017-01-16 09:28:41,2017-01-16 09:48:54,calibration_slope,0.00717607703667414,0.006788102849945422,0.007146739586870041,0.00686067102526736,0.006537777952142002,0.0074678139505667115
b295238,dopey,TRUE,Charles,2017-01-15 21:29:54,2017-01-16 12:53:48,2017-01-16 13:14:01,calibration_slope,0.006825528299407629,0.0061290868139567125,0.00633872718225858,0.007257425469281715,0.006988950738942552,0.006990497175192751
b279137,sleepy,TRUE,Charles,2017-01-15 21:40:15,2017-01-16 09:21:06,2017-01-16 09:36:41,calibration_slope,0.007300375558252327,0.007272288032492061,0.0066604624926549635,0.0070324895481906,0.0072274559872065255,0.0068537422020682045
b478044,sneezy,TRUE,Brad,2017-01-16 00:30:21,2017-01-16 11:59:06,2017-01-16 12:21:28,calibration_slope,0.006698930201811825,0.006753156941092867,0.006537119241533118,0.006707196638009582,0.006909203292721887,0.007164407022850208
b194458,happy,TRUE,Brad,2017-01-15 22:04:07,2017-01-16 10:10:47,2017-01-16 10:36:50,calibration_slope,0.007073421101977116,0.006626984178894112,0.006650881483814479,0.007099348803431832,0.007112370796602163,0.007248555826721013
b884877,bashful,TRUE,Xavier,2017-01-15 23:35:44,2017-01-16 09:00:02,2017-01-16 09:35:26,calibration_slope,0.006811787947271585,0.006533833112292712,0.007082237608972347,0.007109487571736571,0.0062205056173628695,0.006927919036021851
