"order_id","ordering_route","pref_list_type"
56324,"OP Orders Navigator","Clinic Preference List"
40701,"OP Orders Navigator","Provider Preference List"
69878,"OP Orders Navigator","Clinic Preference List"
46090,"OP Orders Navigator","Clinic Preference List"
37603,"OP Orders Navigator","None"
74780,"OP Orders Navigator","Clinic Preference List"
82517,"SmartSet","None"
85437,"SmartSet","None"
76699,"OP Orders Navigator","Clinic Preference List"
60753,"OP Orders Navigator","Clinic Preference List"
77896,"OP Orders Navigator","Clinic Preference List"
28136,"OP Orders Navigator","Clinic Preference List"
32192,"OP Orders Navigator","Provider Preference List"
45535,"OP Orders Navigator","Provider Preference List"
81345,"OP Orders Navigator","Provider Preference List"
46370,"Clinician Orders","Provider Preference List"
12701,"Clinician Orders","Clinic Preference List"
79021,"Clinician Orders","Clinic Preference List"
55771,"Clinician Orders","Clinic Preference List"
48298,"Clinician Orders","Clinic Preference List"
90964,"Clinician Orders","Clinic Preference List"
50769,"Clinician Orders","Clinic Preference List"
44430,"OP Orders Navigator","Provider Preference List"
23121,"OP Orders Navigator","Provider Preference List"
36009,"OP Orders Navigator","Provider Preference List"
46550,"OP Orders Navigator","Provider Preference List"
68140,"OP Orders Navigator","Clinic Preference List"
23688,"OP Orders Navigator","Clinic Preference List"
82147,"OP Orders Navigator","Clinic Preference List"
74013,"OP Orders Navigator","Provider Preference List"
58015,"OP Orders Navigator","Provider Preference List"
74793,"OP Orders Navigator","Provider Preference List"
13114,"OP Orders Navigator","Clinic Preference List"
39368,"OP Orders Navigator","Clinic Preference List"
83701,"OP Orders Navigator","Clinic Preference List"
99214,"OP Orders Navigator","Clinic Preference List"
57300,"OP Orders Navigator","Clinic Preference List"
30812,"OP Orders Navigator","Clinic Preference List"
48681,"OP Orders Navigator","Provider Preference List"
29415,"OP Orders Navigator","None"
49907,"OP Orders Navigator","None"
13350,"OP Orders Navigator","None"
79131,"OP Orders Navigator","Clinic Preference List"
49598,"OP Orders Navigator","Clinic Preference List"
42522,"OP Orders Navigator","Clinic Preference List"
73174,"OP Orders Navigator","Provider Preference List"
71219,"OP Orders Navigator","Clinic Preference List"
98560,"OP Orders Navigator","Clinic Preference List"
32339,"OP Orders Navigator","Clinic Preference List"
19658,"OP Orders Navigator","Clinic Preference List"
47876,"Clinician Orders","Clinic Preference List"
39349,"SmartSet","None"
10393,"SmartSet","None"
77292,"SmartSet","None"
13180,"SmartSet","None"
56327,"SmartSet","None"
22582,"SmartSet","None"
98084,"OP Orders Navigator","Clinic Preference List"
27080,"OP Orders Navigator","Clinic Preference List"
71032,"OP Orders Navigator","None"
55367,"Clinician Orders","Clinic Preference List"
16578,"Clinician Orders","Clinic Preference List"
80102,"OP Orders Navigator","None"
96032,"Clinician Orders","Provider Preference List"
11650,"OP Orders Navigator","Clinic Preference List"
11015,"OP Orders Navigator","Clinic Preference List"
35768,"OP Orders Navigator","Clinic Preference List"
98020,"OP Orders Navigator","Clinic Preference List"
75804,"OP Orders Navigator","Clinic Preference List"
97951,"OP Orders Navigator","Clinic Preference List"
41062,"OP Orders Navigator","Clinic Preference List"
19579,"Clinician Orders","Clinic Preference List"
66548,"Clinician Orders","Clinic Preference List"
10492,"SmartSet","None"
19794,"SmartSet","None"
12509,"SmartSet","None"
12614,"OP Orders Navigator","Clinic Preference List"
77993,"OP Orders Navigator","Clinic Preference List"
51002,"SmartSet","None"
34356,"OP Orders Navigator","Clinic Preference List"
17324,"OP Orders Navigator","Clinic Preference List"
40306,"OP Orders Navigator","Clinic Preference List"
14524,"OP Orders Navigator","Clinic Preference List"
24225,"OP Orders Navigator","Clinic Preference List"
34250,"OP Orders Navigator","Clinic Preference List"
44324,"OP Orders Navigator","Clinic Preference List"
52105,"OP Orders Navigator","Clinic Preference List"
62192,"OP Orders Navigator","Clinic Preference List"
18034,"OP Orders Navigator","Provider Preference List"
66225,"OP Orders Navigator","Clinic Preference List"
57243,"OP Orders Navigator","Clinic Preference List"
52826,"OP Orders Navigator","Clinic Preference List"
58779,"OP Orders Navigator","Clinic Preference List"
50913,"OP Orders Navigator","Clinic Preference List"
63655,"OP Orders Navigator","Clinic Preference List"
14385,"OP Orders Navigator","Provider Preference List"
96095,"OP Orders Navigator","Provider Preference List"
59708,"OP Orders Navigator","Clinic Preference List"
85314,"OP Orders Navigator","Clinic Preference List"
10891,"Clinician Orders","Clinic Preference List"
74554,"OP Orders Navigator","Clinic Preference List"
50651,"OP Orders Navigator","Clinic Preference List"
79845,"OP Orders Navigator","Clinic Preference List"
94464,"Clinician Orders","Clinic Preference List"
32913,"OP Orders Navigator","Clinic Preference List"
24398,"OP Orders Navigator","Clinic Preference List"
38821,"OP Orders Navigator","Clinic Preference List"
72063,"OP Orders Navigator","Clinic Preference List"
27760,"OP Orders Navigator","Clinic Preference List"
81892,"OP Orders Navigator","Provider Preference List"
40901,"OP Orders Navigator","Provider Preference List"
47502,"OP Orders Navigator","Provider Preference List"
80837,"OP Orders Navigator","Provider Preference List"
86680,"OP Orders Navigator","Provider Preference List"
77278,"OP Orders Navigator","Provider Preference List"
56660,"OP Orders Navigator","Provider Preference List"
63746,"OP Orders Navigator","Provider Preference List"
65979,"OP Orders Navigator","Clinic Preference List"
56067,"OP Orders Navigator","Clinic Preference List"
65148,"OP Orders Navigator","Clinic Preference List"
12829,"OP Orders Navigator","Provider Preference List"
77554,"OP Orders Navigator","Provider Preference List"
91084,"OP Orders Navigator","Provider Preference List"
37974,"OP Orders Navigator","Provider Preference List"
34102,"OP Orders Navigator","Clinic Preference List"
72304,"SmartSet","None"
70703,"SmartSet","None"
77846,"OP Orders Navigator","Clinic Preference List"
95958,"OP Orders Navigator","Clinic Preference List"
80692,"OP Orders Navigator","Clinic Preference List"
35980,"OP Orders Navigator","Clinic Preference List"
75528,"OP Orders Navigator","None"
98672,"OP Orders Navigator","None"
84224,"OP Orders Navigator","Clinic Preference List"
60034,"OP Orders Navigator","Clinic Preference List"
12932,"OP Orders Navigator","Clinic Preference List"
27768,"OP Orders Navigator","Clinic Preference List"
46062,"OP Orders Navigator","None"
60939,"OP Orders Navigator","Clinic Preference List"
52089,"OP Orders Navigator","Clinic Preference List"
36482,"OP Orders Navigator","None"
95422,"OP Orders Navigator","Clinic Preference List"
73762,"OP Orders Navigator","Clinic Preference List"
94355,"OP Orders Navigator","Clinic Preference List"
31421,"OP Orders Navigator","Clinic Preference List"
44141,"OP Orders Navigator","Clinic Preference List"
80303,"OP Orders Navigator","Clinic Preference List"
28384,"OP Orders Navigator","Clinic Preference List"
80460,"OP Orders Navigator","None"
59183,"OP Orders Navigator","Clinic Preference List"
11378,"OP Orders Navigator","Clinic Preference List"
64086,"OP Orders Navigator","Clinic Preference List"
21795,"OP Orders Navigator","Clinic Preference List"
58951,"OP Orders Navigator","Provider Preference List"
65952,"OP Orders Navigator","Provider Preference List"
22338,"OP Orders Navigator","Clinic Preference List"
96784,"OP Orders Navigator","Clinic Preference List"
73273,"OP Orders Navigator","Clinic Preference List"
56230,"OP Orders Navigator","Clinic Preference List"
88922,"OP Orders Navigator","Clinic Preference List"
50170,"OP Orders Navigator","Clinic Preference List"
82705,"OP Orders Navigator","Clinic Preference List"
77427,"OP Orders Navigator","Clinic Preference List"
83585,"OP Orders Navigator","Provider Preference List"
33707,"OP Orders Navigator","Provider Preference List"
77270,"OP Orders Navigator","Provider Preference List"
38398,"OP Orders Navigator","Provider Preference List"
57991,"OP Orders Navigator","Provider Preference List"
62417,"OP Orders Navigator","Provider Preference List"
17816,"OP Orders Navigator","Provider Preference List"
77203,"OP Orders Navigator","Clinic Preference List"
13846,"OP Orders Navigator","Clinic Preference List"
44935,"OP Orders Navigator","Clinic Preference List"
39372,"OP Orders Navigator","Clinic Preference List"
75154,"OP Orders Navigator","Provider Preference List"
33951,"OP Orders Navigator","Clinic Preference List"
22656,"OP Orders Navigator","Provider Preference List"
11411,"OP Orders Navigator","Provider Preference List"
93505,"OP Orders Navigator","Provider Preference List"
71417,"OP Orders Navigator","Provider Preference List"
18963,"OP Orders Navigator","Provider Preference List"
33758,"OP Orders Navigator","Clinic Preference List"
22155,"SmartSet","None"
25474,"Clinician Orders","Clinic Preference List"
86471,"Clinician Orders","Clinic Preference List"
24407,"Clinician Orders","Clinic Preference List"
59682,"OP Orders Navigator","Clinic Preference List"
95169,"OP Orders Navigator","Provider Preference List"
79338,"Clinician Orders","Clinic Preference List"
28343,"OP Orders Navigator","Provider Preference List"
74335,"OP Orders Navigator","Provider Preference List"
88441,"OP Orders Navigator","Provider Preference List"
71807,"OP Orders Navigator","Provider Preference List"
88542,"OP Orders Navigator","Clinic Preference List"
44949,"OP Orders Navigator","Provider Preference List"
72637,"OP Orders Navigator","Clinic Preference List"
39578,"OP Orders Navigator","Clinic Preference List"
99808,"OP Orders Navigator","Provider Preference List"
70606,"OP Orders Navigator","Provider Preference List"
99433,"OP Orders Navigator","Provider Preference List"
11773,"OP Orders Navigator","Clinic Preference List"
71473,"OP Orders Navigator","Clinic Preference List"
30804,"Clinician Orders","Clinic Preference List"
98617,"Clinician Orders","Clinic Preference List"
21384,"Clinician Orders","Clinic Preference List"
76913,"OP Orders Navigator","Provider Preference List"
16187,"OP Orders Navigator","Provider Preference List"
86333,"OP Orders Navigator","Provider Preference List"
82713,"Clinician Orders","Clinic Preference List"
96776,"OP Orders Navigator","None"
20332,"Clinician Orders","Clinic Preference List"
48879,"Clinician Orders","Clinic Preference List"
58411,"Clinician Orders","Clinic Preference List"
13478,"OP Orders Navigator","Clinic Preference List"
99760,"OP Orders Navigator","Clinic Preference List"
53005,"SmartSet","None"
81014,"OP Orders Navigator","Clinic Preference List"
72988,"OP Orders Navigator","Clinic Preference List"
38348,"OP Orders Navigator","Clinic Preference List"
64092,"OP Orders Navigator","Clinic Preference List"
80174,"Clinician Orders","Clinic Preference List"
40736,"Clinician Orders","Clinic Preference List"
33266,"Clinician Orders","Clinic Preference List"
97412,"OP Orders Navigator","Clinic Preference List"
38643,"OP Orders Navigator","Clinic Preference List"
26449,"OP Orders Navigator","Clinic Preference List"
84842,"OP Orders Navigator","Clinic Preference List"
90297,"OP Orders Navigator","Clinic Preference List"
24062,"OP Orders Navigator","Clinic Preference List"
52458,"OP Orders Navigator","Clinic Preference List"
74638,"OP Orders Navigator","Clinic Preference List"
55844,"OP Orders Navigator","Clinic Preference List"
31775,"OP Orders Navigator","Clinic Preference List"
23423,"OP Orders Navigator","Clinic Preference List"
61624,"OP Orders Navigator","Clinic Preference List"
27118,"SmartSet","None"
43280,"SmartSet","None"
92037,"OP Orders Navigator","Clinic Preference List"
76359,"OP Orders Navigator","Clinic Preference List"
53183,"SmartSet","None"
79431,"SmartSet","None"
27363,"OP Orders Navigator","Clinic Preference List"
80515,"Clinician Orders","Provider Preference List"
88671,"Clinician Orders","Clinic Preference List"
81977,"Clinician Orders","Clinic Preference List"
91961,"Clinician Orders","Clinic Preference List"
63100,"Clinician Orders","Clinic Preference List"
36861,"Clinician Orders","Clinic Preference List"
37275,"Clinician Orders","Clinic Preference List"
14926,"Clinician Orders","Clinic Preference List"
29530,"Clinician Orders","Clinic Preference List"
41593,"Clinician Orders","Clinic Preference List"
81899,"OP Orders Navigator","Clinic Preference List"
84083,"OP Orders Navigator","Provider Preference List"
58845,"OP Orders Navigator","Clinic Preference List"
61075,"OP Orders Navigator","Clinic Preference List"
52398,"OP Orders Navigator","Clinic Preference List"
49487,"OP Orders Navigator","Clinic Preference List"
98685,"OP Orders Navigator","Provider Preference List"
74950,"OP Orders Navigator","Provider Preference List"
31398,"OP Orders Navigator","Provider Preference List"
12476,"OP Orders Navigator","Provider Preference List"
50520,"OP Orders Navigator","Provider Preference List"
58702,"OP Orders Navigator","Provider Preference List"
37101,"OP Orders Navigator","Clinic Preference List"
41645,"OP Orders Navigator","Clinic Preference List"
31014,"OP Orders Navigator","Clinic Preference List"
25081,"Clinician Orders","Clinic Preference List"
25965,"SmartSet","None"
37599,"SmartSet","None"
83472,"SmartSet","None"
22153,"SmartSet","None"
26022,"Clinician Orders","Clinic Preference List"
94537,"Clinician Orders","Clinic Preference List"
87719,"Clinician Orders","Clinic Preference List"
98460,"OP Orders Navigator","Clinic Preference List"
50996,"OP Orders Navigator","Clinic Preference List"
74476,"OP Orders Navigator","None"
85744,"OP Orders Navigator","None"
20613,"OP Orders Navigator","None"
97703,"OP Orders Navigator","Clinic Preference List"
64903,"OP Orders Navigator","Provider Preference List"
